"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"151",151,200003284,2020-01-20,"2020","01","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",29,"18-29","Public"
"152",152,200003005,2020-01-18,"2020","01","Crime","Miscellaneous","APP","Application for charges","All Other - Criminal","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Woman",43,"40-49","Public"
"153",153,200002864,2020-01-17,"2020","01","Crime","Part I - Property","CA","Arrest","Larceny","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",40,"40-49","Public"
"154",154,200001534,2020-01-13,"2020","01","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 1","OOC","Washington","DC","DC","White","Woman",33,"30-39","Public"
"155",155,200001208,2020-01-08,"2020","01","Crime","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","OOC","Washington","DC","DC","Black","Man",40,"40-49","Officer"
"156",156,200001072,2020-01-07,"2020","01","Crime","Part II - Nuisance","APP","Application for charges","Disorderly Conduct","Ward 5","OOC","Silver Spring","Montgomery","MD","White","Man",58,"50-59","Public"
"157",157,200000818,2020-01-06,"2020","01","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",40,"40-49","Public"
"158",158,200000567,2020-01-04,"2020","01","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",44,"40-49","Public"
"159",159,200000305,2020-01-02,"2020","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Black","Man",49,"40-49","Public"
"160",160,200000106,2020-01-01,"2020","01","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",17,"10-17","Public"
"161",161,200000106,2020-01-01,"2020","01","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","District Heights","Prince George's","MD","Black","Man",17,"10-17","Public"
"162",162,190062826,2019-12-31,"2019","12","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",50,"50-59","Public"
"163",163,190062652,2019-12-29,"2019","12","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 6","OOC","Washington","DC","DC","Black","Man",40,"40-49","Public"
"164",164,190062096,2019-12-26,"2019","12","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 6","OOC","Washington","DC","DC","Black","Man",40,"40-49","Public"
"165",165,190061586,2019-12-22,"2019","12","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",50,"50-59","Public"
"166",166,190061382,2019-12-21,"2019","12","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",34,"30-39","Public"
"167",167,190060678,2019-12-17,"2019","12","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 4","OOC","Silver Spring","Montgomery","MD","White","Man",25,"18-29","Public"
"168",168,190060643,2019-12-16,"2019","12","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",22,"18-29","Public"
"169",169,190059283,2019-12-09,"2019","12","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",19,"18-29","Public"
"170",170,190059094,2019-12-08,"2019","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 2","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",26,"18-29","Public"
"171",171,190058264,2019-12-04,"2019","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","White","Woman",30,"30-39","Self"
"172",172,190058154,2019-12-03,"2019","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","UNK","UNK","UNK","UNK","White","Man",27,"18-29","Public"
"173",173,190058224,2019-12-03,"2019","12","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 4","OOC","Landover","Prince George's","MD","Black","Man",37,"30-39","Public"
"174",174,190058284,2019-12-03,"2019","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Gaithersburg","Montgomery","MD","Black","Man",60,"60-69","Public"
"175",175,190057573,2019-12-01,"2019","12","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Woman",18,"18-29","Public"
"176",176,190057753,2019-12-01,"2019","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 2","Ward 5","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",34,"30-39","Public"
"177",177,190057543,2019-11-29,"2019","11","Crime","Part I - Property","CA","Arrest","Larceny","Ward 5","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",31,"30-39","Public"
"178",178,190057210,2019-11-27,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Washington","DC","DC","Black","Man",43,"40-49","Public"
"179",179,190055608,2019-11-22,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",24,"18-29","Detail"
"180",180,190055674,2019-11-19,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Washington","DC","DC","Hispanic","Man",28,"18-29","Public"
"181",181,190055674,2019-11-19,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Washington","DC","DC","Hispanic","Man",27,"18-29","Public"
"182",182,190055651,2019-11-18,"2019","11","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 5","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",43,"40-49","Public"
"183",183,190054547,2019-11-12,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",26,"18-29","Self"
"184",184,190054272,2019-11-11,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Washington","DC","DC","Black","Man",25,"18-29","Public"
"185",185,190054133,2019-11-10,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",24,"18-29","Officer"
"186",186,190053380,2019-11-06,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 5","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Public"
"187",187,190053372,2019-11-05,"2019","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Abingdon","Harford","MD","Black","Man",27,"18-29","Self"
"188",188,190053037,2019-11-04,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",24,"18-29","Public"
"189",189,190052511,2019-11-01,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",27,"18-29","Public"
"190",190,190052511,2019-11-01,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",26,"18-29","Public"
"191",191,190052528,2019-11-01,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 2","OOC","Gaithersburg","Montgomery","MD","White","Man",23,"18-29","Public"
"192",192,190052528,2019-11-01,"2019","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 2","OOC","Baltimore","Baltimore","MD","White","Woman",24,"18-29","Public"
"193",193,190052528,2019-11-01,"2019","11","Crime","Part II - Nuisance","JVA","Juvenile arrest","Trespassing","Ward 2","UNK","UNK","UNK","UNK","Hispanic","Man",16,"10-17","Public"
"194",194,190052305,2019-10-31,"2019","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",48,"40-49","Public"
"195",195,190052331,2019-10-31,"2019","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",25,"18-29","Public"
"196",196,190051892,2019-10-28,"2019","10","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 2","Ward 2","Takoma Park","Takoma Park (MC)","MD","Black","Man",43,"40-49","Detail"
"197",197,190051161,2019-10-24,"2019","10","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",66,"60-69","Officer"
"198",198,190050094,2019-10-19,"2019","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",20,"18-29","Public"
"199",199,190050232,2019-10-19,"2019","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 2","Ward 2","Takoma Park","Takoma Park (MC)","MD","Black","Man",35,"30-39","Public"
"200",200,190049895,2019-10-18,"2019","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 3","OOC","Silver Spring","Montgomery","MD","Black","Woman",36,"30-39","Public"
"201",201,190049387,2019-10-15,"2019","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",22,"18-29","Public"
"202",202,190049091,2019-10-13,"2019","10","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 1","Ward 1","Takoma Park","Takoma Park (MC)","MD","Black","Man",65,"60-69","Public"
"203",203,190049151,2019-10-13,"2019","10","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",15,"10-17","Public"
"204",204,190049151,2019-10-13,"2019","10","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",15,"10-17","Public"
"205",205,190048782,2019-10-11,"2019","10","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",45,"40-49","Public"
"206",206,190048586,2019-10-10,"2019","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",25,"18-29","Public"
"207",207,190048115,2019-10-07,"2019","10","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Washington","DC","DC","Black","Man",63,"60-69","Officer"
"208",208,190047083,2019-10-06,"2019","10","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",49,"40-49","Public"
"209",209,190047897,2019-10-06,"2019","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Washington","DC","DC","Black","Man",40,"40-49","Public"
"210",210,190047910,2019-10-06,"2019","10","Crime","Miscellaneous","APP","Application for charges","All Other - Criminal","Ward 5","Ward 6","Takoma Park","Takoma Park (MC)","MD","White","Man",49,"40-49","Officer"
"211",211,190047028,2019-10-05,"2019","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",23,"18-29","Public"
"212",212,190047555,2019-10-04,"2019","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Woman",29,"18-29","Officer"
"213",213,190047688,2019-10-04,"2019","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",47,"40-49","Public"
"214",214,190047274,2019-10-02,"2019","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",39,"30-39","Public"
"215",215,190046743,2019-09-30,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",23,"18-29","Officer"
"216",216,190046691,2019-09-29,"2019","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",54,"50-59","Officer"
"217",217,190046698,2019-09-29,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",26,"18-29","Public"
"218",218,16049477,2019-09-26,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",45,"40-49","Self"
"219",219,190046006,2019-09-25,"2019","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",57,"50-59","Public"
"220",220,190045610,2019-09-24,"2019","09","Crime","Part II - Property","CA","Arrest","Vandalism","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",24,"18-29","Public"
"221",221,190045558,2019-09-23,"2019","09","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Woman",24,"18-29","Public"
"222",222,190045125,2019-09-21,"2019","09","Crime","Part II - Property","CA","Arrest","Fraud","Ward 6","OOC","Washington","DC","DC","Black","Woman",29,"18-29","Public"
"223",223,190044690,2019-09-18,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",52,"50-59","Officer"
"224",224,190044757,2019-09-18,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Black","Man",39,"30-39","Officer"
"225",225,190044545,2019-09-17,"2019","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 1","OOC","Washington","DC","DC","Black","Man",28,"18-29","Public"
"226",226,190042661,2019-09-10,"2019","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",28,"18-29","Officer"
"227",227,190041940,2019-09-02,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Ashburn","VA","VA","Hispanic","Woman",26,"18-29","Public"
"228",228,190041849,2019-09-01,"2019","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",47,"40-49","Officer"
"229",229,190041888,2019-09-01,"2019","09","Crime","Part II - Violent","CA","Arrest","Assault","Ward 2","Ward 2","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",37,"30-39","Public"
"230",230,190041710,2019-08-31,"2019","08","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",55,"50-59","Officer"
"231",231,190041517,2019-08-30,"2019","08","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",64,"60-69","Officer"
"232",232,190041543,2019-08-30,"2019","08","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",55,"50-59","Public"
"233",233,190041137,2019-08-28,"2019","08","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",28,"18-29","Public"
"234",234,190041156,2019-08-28,"2019","08","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 2","Ward 2","Takoma Park","Takoma Park (MC)","MD","Black","Man",43,"40-49","Officer"
"235",235,190040940,2019-08-27,"2019","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Gaithersburg","Montgomery","MD","Hispanic","Man",23,"18-29","Officer"
"236",236,190040941,2019-08-27,"2019","08","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",57,"50-59","Officer"
"237",237,190041005,2019-08-27,"2019","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Man",48,"40-49","Officer"
"238",238,190040286,2019-08-23,"2019","08","Crime","Part II - Vice","APP","Application for charges","CDS: Marijuana","Ward 2","OOC","District Heights","Prince George's","MD","Black","Man",25,"18-29","Detail"
"239",239,190040360,2019-08-23,"2019","08","Crime","Part I - Violent","APP","Application for charges","Aggravated Assault","Ward 4","OOC","Washington","DC","DC","Black","Man",21,"18-29","Public"
"240",240,190038804,2019-08-14,"2019","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Black","Man",49,"40-49","Public"
